
START
2727, 2574, 2281, 1929, 1611, 1406, 1372, 1519, 1806, 2287, 
2575, 2727, 2703, 2509, 2191, 1842, 1546, 1379, 1394, 1582, 
1894, 2246, 2545, 2719, 2714, 2435, 2101, 1756, 1487, 1366, 
1425, 1654, 1982, 2331, 2604, 2732, 2684, 2471, 2145, 1796, 
1512, 1363, 1471, 1734, 2073, 2412, 2655, 2740, 2643, 2395, 
2054, 1714, 1460, 1363, 1448, 1692, 2031, 2487, 2691, 2732, 
2592, 2315, 1961, 1635, 1419, 1367, 1499, 1776, 2123, 2452, 
2676, 2737, 2620, 2225, 1873, 1567, 1388, 1384, 1559, 1863, 
2212, 2524, 2708, 2723, 2562, 2268, 1913, 1601, 1400, 1412, 
1627, 1951, 2302, 2584, 2728, 2696, 2496, 2176, 1827, 1534, 
1376, 1398, 1593, 1907, 2259, 2638, 2737, 2662, 2423, 2084, 
1742, 1478, 1365, 1434, 1664, 1997, 2347, 2615, 2735, 2680, 
2457, 1996, 1663, 1432, 1363, 1480, 1747, 2091, 2427, 2662, 
2737, 2636, 2380, 2036, 1700, 1452, 1363, 1536, 1831, 2182, 
2499, 2696, 2728, 2582, 2298, 1947, 1623, 1413, 1370, 1508, 
1790, 2139, 2465, 2723, 2707, 2521, 2209, 1858, 1556, 1383, 
1388, 1569, 1875, 2230, 2535, 2712, 2719, 2551, 2252, 1774, 
1497, 1366, 1420, 1640, 1965, 2315, 2596, 2732, 2690, 2484, 
2163, 1812, 1523, 1373, 1404, 1718, 2057, 2399, 2647, 2740, 
2653, 2411, 2070, 1728, 1470, 1364, 1440, 1677, 2012, 2360, 
2623, 2739, 2603, 2329, 1976, 1651, 1424, 1366, 1490, 1760, 
2105, 2441, 2669, 2737, 2627, 2368, 2021, 1579, 1392, 1380, 
1547, 1846, 2197, 2511, 2704, 2727, 2574, 2283, 1933, 1612, 
1408, 1373, 1519, 1933, 2286, 2574, 2726, 2703, 2508, 2193, 
1843, 1545, 1379, 1393, 1580, 1891, 2243, 2545, 2716, 2670, 
2438, 2104, 1756, 1486, 1366, 1425, 1653, 1982, 2329, 2608, 
2734, 2687, 2471, 2147, 1798, 1439, 1363, 1470, 1734, 2073, 
2411, 2655, 2739, 2644, 2395, 2055, 1715, 1460, 1363, 1447, 
1693, 2164, 2486, 2691, 2732, 2593, 2315, 1964, 1636, 1422, 
1366, 1499, 1772, 2120, 2452, 2676, 2738, 2535, 2227, 1874, 
1568, 1388, 1385, 1558, 1860, 2214, 2523, 2708, 2724, 2564, 
2267, 1915, 1600, 1369, 1414, 1626, 1950, 2300, 2584, 2728, 
2697, 2496, 2179, 1823, 1523, 1369, 1456, 1764, 2115, 2556, 
2722, 2709, 2518, 2190, 1839, 1543, 1379, 1394, 1583, 1895, 
2247, 2550, 2717, 2712, 2537, 2099, 1753, 1484, 1368, 1425, 
1657, 1984, 2335, 2607, 2736, 2683, 2467, 2141, 1792, 1511, 
1370, 1473, 1735, 2076, 2415, 2656, 2739, 2641, 2391, 2051, 
1710, 1459, 1363, 1451, 1697, 2035, 2380, 2693, 2732, 2588, 
2312, 1959, 1632, 1416, 1367, 1501, 1778, 2127, 2456, 2677, 
2737, 2617, 2349, 1868, 1564, 1387, 1385, 1561, 1864, 2217, 
2527, 2710, 2723, 2560, 2264, 1912, 1595, 1400, 1376, 1632, 
1953, 2303, 2586, 2729, 2693, 2493, 2175, 1823, 1531, 1375, 
1399, 1596, 1912, 2263, 2559, 2739, 2659, 2420, 2083, 1739, 
